num,en,jp,progression,my
1678,1679,dream up ～,(奇抜な考え・計画など)を思いつく、～を考え出す,0,0
1679,1680,drive off [away] ～,～を追い払う,0,0
1680,1681,drive up ～,(価格など)を急速に上昇させる,0,0
1681,1682,drop back (to ～),(～に)後退する、順位が下がる,0,0
1682,1683,drop out (of ～),(活動・集団から)身を引く、(学校を)中途退学する,0,0
1683,1684,ease into ～,(仕事など)に徐々に慣れる,0,0
1684,1685,eat up ～,～を使い果たす、～を食べ尽くす,0,0
1685,1686,embark on [upon] ～,(事業など)に乗り出す、～に着手する,0,0
1686,1687,endear A to B,AをBに慕わせる,0,0
1687,1688,even up ～,～を等しくする、～を均等にする,0,0
1688,1689,face off,対決する,0,0
1689,1690,fall away,減少する、弱まる、衰える,0,0
1690,1691,fall back on ～,～を当てにする,0,0
1691,1692,fall for ～,(うまい話・売り込みなど)に乗せられる、～に強く引きつけられる,0,0
1692,1693,fall off,(数・量が)減少する、(質が)低下する,0,0
1693,1694,fall on ～,(責任・仕事などが)～に降りかかる、(記念日などが)～に当たる,0,0
1694,1695,fall through,(計画などが)駄目になる、失敗する,0,0
1695,1696,fall under ～,(影響・監督など)を受ける,0,0
1696,1697,feel for ～,～に同情する、～を思いやる,0,0
1697,1698,figure out ～,～を理解する、～を解決する,0,0
1698,1699,fill out ～,(書類)に必要事項を記入する,0,0
1699,1700,fire up ～,～始動させる、～に火をつける,0,0
1700,1701,fit into ～,～に溶け込む、～に収まる,0,0
1701,1702,fix up ～,～を修理する、～を改装する,0,0
1702,1703,for all ～,～にもかかわらず、～を考慮しても,0,0
1703,1704,for the time being,当分の間(は)、さしあたり,0,0
1704,1705,force down ～,(感情など)を抑える,0,0
1705,1706,free up ～,～を自由化する、～解放する,0,0
1706,1707,frown on [upon] ～,～に難色を示す、～に不賛成の意を表す,0,0
1707,1708,gear up ～,準備をする,0,0
1708,1709,get around (～),あちこち動き回る、歩き回る、～をうまく避ける、～を逃れる,0,0
1709,1710,get around to doing ～,～をする余裕[暇]ができる,0,0
1710,1711,get away with ～,～を(罰などを受けずに)うまくやる,0,0
1711,1712,get by ～,何とかやっていく、通り抜ける,0,0
1712,1713,get down to ～,～本気で取りかかる,0,0
1713,1714,get in on ～,～に参加する、～に加わる,0,0
1714,1715,get into ～,(本・映画・音楽など)に夢中になる、(ある状態)になる,0,0
1715,1716,get on with ～,(仕事など)を続ける、(人)とうまくやっていく,0,0
1716,1717,give away ～,(秘密・答えなど)をばらす、～をただで与える、～を安く売る,0,0
1717,1718,give in (to ～),(～に)降参する、屈する、負ける,0,0
1718,1719,give off ～,(光・音・においなど)を発する,0,0
1719,1720,give A over to B,AをBに預ける、AをBに引き渡す,0,0
1720,1721,give rise to ～,～の原因となる、(悪い事態)を生じさせる,0,0
1721,1722,go back on ～,(約束など)を破る,0,0
1722,1723,go for ～,～を選ぶ,0,0
1723,1724,grow into ～,(成長して)(服など)を着られるようになる,0,0
1724,1725,grow on ～,(人)の気にいるようになる、(習慣などが)～の身につてくる,0,0
1725,1726,grow out of ～,(成長して)(行為・習慣など)から脱する、～から生じる,0,0
1726,1727,hand down ～,(伝統・慣習など)を(後世に)伝える、(判決など)を言い渡す,0,0
1727,1728,hand off ～,～を任せる、～を引き渡す,0,0
1728,1729,hand out A (to B),(Bに)Aを配る,0,0
1729,1730,hang around (～),(～を)ぶらつく、うろつく,0,0
1730,1731,hang on,(少し)待つ、電話を切らずにおく,0,0
1731,1732,hang up ～,(電話を)切る,0,0
1732,1733,head off (～),～を阻止する、～を回避する、出かける、立ち去る,0,0
1733,1734,head out,出かける、立ち去る,0,0
1734,1735,hold back ～,～を抑えておく,0,0
1735,1736,hold off ～,～を引き延ばす、～を延期する,0,0
1736,1737,hold out (～),(敵・逆境・圧力などに)もちこたえる、～を差し出す,0,0
1737,1738,hold over ～,続映[続演]される、～を延期する,0,0
1738,1739,in a row,連続で,0,0
1739,1740,in favor of ～,～に賛成して、～を支持して,0,0
1740,1741,in response to ～,～に応えて、～に応じて,0,0
1741,1742,in terms of ～,～の観点から,0,0
1742,1743,in the event of ～,(万一)～の場合には,0,0
1743,1744,in vain,無駄に、効果なく、～にすぐ飛びつく,0,0
1744,1745,jump at ～,～にすぐ飛びつく,0,0
1745,1746,keep track of ～,(人の動向・情勢など)に注意している、～の跡をたどる,0,0
1746,1747,keep up with ～,(時勢・流行・人・仕事・勉強など)に遅れずについていく,0,0
1747,1748,kick around ～,(計画・提案など)をあれこれ検討する,0,0
1748,1749,kick in,(薬などが)効き始める、機能し始める,0,0
1749,1750,kick off A (with B),(Bで)Aを開始する,0,0
1750,1751,kick A out (of B),(Bから)Aを追い出す[首にする],0,0
1751,1752,knock down ～,～を取り壊す、～を解体する、～を殴り倒す,0,0
1752,1753,lay into ～,～を厳しく非難する、～を攻撃する,0,0
1753,1754,lay off ～,(一時的にまたは永久に) ～を解雇する,0,0
1754,1755,leave off (～),(～を)やめる,0,0
1755,1756,let alone ～,まして～、～は言うまでもなく,0,0
1756,1757,let down ～,～を失望させる、～(の期待・信頼)を裏切る,0,0
1757,1758,let out ～,(声など)を出す、(感情)を表す、～を外に出す,0,0
1758,1759,let up,手を緩める、(望ましくないことが)弱まる、(風雨などが)やむ,0,0
1759,1760,level off [out],横ばいになる、安定する,0,0
1760,1761,lift off,(飛行機などが)離陸する,0,0
1761,1762,live up to ～,(期待など)に応える、(規範など)に従って行動する,0,0
1762,1763,lock in ～,～を固定する、(鍵をかけて)～を閉じ込める,0,0
1763,1764,look down on ～,～を見下す、～を軽蔑する,0,0
1764,1765,make (both) ends meet,(収支を合わせて)収入内で何とかやりくりする,0,0
1765,1766,make do with ～,(あり合わせのもの)で済ます,0,0
1766,1767,make it,間に合う、成功する、(会合などに)出席できる,0,0
1767,1768,make out (～),～を理解する、うまくやる,0,0
1768,1769,make over ～,～を作り変える、～変身させる,0,0
1769,1770,mark down ～,～を値下げする、～を書き留める,0,0
1770,1771,mark out ～,(線などで)～を区画する、～を区切る,0,0
1771,1772,miss out on ～,(機会・好機など)を逸する,0,0
1772,1773,narrow down ～,(範囲など)を制限する、～を狭くする,0,0
1773,1774,on a ～ basis,～の基準で、～の原則で,0,0
1774,1775,on [in] behalf of A,Aを代表して、Aに代わって,0,0
1775,1776,on the contrary,それどころか、まるで反対で,0,0
1776,1777,on the spot,その場で、即座に,0,0
1777,1778,on the verge of ～,～の間際[寸前]で,0,0
1778,1779,over the hump,難局を脱して、峠を越して,0,0
1779,1780,owing to ～,～のために、～の理由で,0,0
1780,1781,pack up,(仕事などが終わって)持ち物をまとめる、荷造りする,0,0
1781,1782,pass for ～,～で通る、～と見なされる,0,0
1782,1783,pass off A (as B),Aを(Bだと)偽る,0,0
1783,1784,pass A on (to B),A(もの・情報・病気・利益など)を(Bに)伝える[渡す],0,0
1784,1785,pass out,気絶する,0,0
1785,1786,pay off ～,(借金など)を全部支払う,0,0
1786,1787,phase out ～,～を段階的に廃止[排除]する,0,0
1787,1788,pick over ～,～念入りに調べて選ぶ、～を吟味する,0,0
1788,1789,pick through ～,～の中をくまなく探す,0,0
1789,1790,pile up,(仕事・借金などが)どんどんたまる、山積する,0,0
1790,1791,pin down ～,～を押さえつける、～を動けなくする,0,0
1791,1792,play down ～,～を(実際より)重要でないように見せようとする,0,0
1792,1793,play out (～),(物事・状況が)展開する、徐々に進展する、～を最後まで演じる,0,0
1793,1794,play up ～,～を誇張する、～強調する,0,0
1794,1795,point to ～,(状況・証拠などが)～を示す、(大事な点・理由など)を指摘する,0,0
1795,1796,pull back (～),後退する、～を後退させる、思いとどまる,0,0
1796,1797,pull in ～,(観客・客など)を引きつける、(利益・金など)を得る,0,0
1797,1798,pull off ～,(困難なこと)をやってのける,0,0
1798,1799,pull through ～,(病気・苦境など)を切り抜ける,0,0
1799,1800,push for ～,～を要求する、～を得ようと努める,0,0
1800,1801,push through ～,(議案など)を通す、～を突き進む,0,0
1801,1802,put down ～,(金額)を手付金として払う、～を書き留める,0,0
1802,1803,put forth ～,(力など)を発揮する、(計画・案など)を提出する,0,0
1803,1804,put toward ～,～を提案[提出]する,0,0
1804,1805,put in ～,(設備など)を備え付ける、(金・時間・精力など)をつぎ込む,0,0
1805,1806,put A through (to B),Aの電話を(Bに)つなぐ,0,0
1806,1807,read off ～,(リストなど)を読み上げる,0,0
1807,1808,refrain from doing ～,～するのを控える、～するのをやめる,0,0
1808,1809,regardless of ～,～に(も)かかわらず、～にかまわず,0,0
1809,1810,roll in (～),(金など)がたくさんある、転がり込む、どっと集まる,0,0
1810,1811,roll up ～,～をくるくると巻く、(そで・すそ)をまくり上げる,0,0
1811,1812,round off ～,～を締めくくる、～をうまく終える,0,0
1812,1813,round up ～,(散らばった人など)を集める、～を逮捕する,0,0
1813,1814,rule out ～,～を排除する、～を除外する,0,0
1814,1815,run against ～,～に不利になる,0,0
1815,1816,run down ～,(車・運転手が)～をひく、～のことを悪く言う、～を突き止める,0,0
1816,1817,run through ～,ざっと～を読み上げる[に目を通す],0,0
1817,1818,scoop up ～,～を抱き上げる、～をすくい上げる,0,0
1818,1819,scratch out ～,～を削除する、やっと(生計)を立てる,0,0
1819,1820,see about ～,～を検討する、～を手配する、～を何とかする,0,0
1820,1821,see A off,(空港・駅などで)Aを見送る,0,0
1821,1822,see through ～,～を見抜く、～を見破る、～を通して見る,0,0
1822,1823,sell out,(期待を)裏切る、(ものが)売り切れる,0,0
1823,1824,send for ～,(人・助けなど)を呼ぶ、～に来てもらう,0,0
1824,1825,send out for ～,(食べ物)の出前を頼む,0,0
1825,1826,set aside ～,(時間・金など)をとっておく、～をわきへどける,0,0
1826,1827,set down ～,～を書き留める,0,0
1827,1828,set in,(季節・流行・好ましくないものなどが)始まる、起こる,0,0
1828,1829,set off (～),出発する、～を引き起こす、～を作動させる,0,0
1829,1830,set out to do ～,～することに着手する、～し始める,0,0
1830,1831,set up ～,(会合など)を準備する、～を設置する、(会社・組織など)を作る,0,0
1831,1832,settle down,ゆったりとくつろぐ、落ち着く、定住する,0,0
1832,1833,settle up (with ～),(～と)精算する、(～に)勘定を支払う,0,0
1833,1834,shake up ～,～を刷新する、～を動揺させる、～を奮い立たせる,0,0
1834,1835,show off (～),いいところを見せる、～を見せびらかす,0,0
1835,1836,show up,現れる、やってくる,0,0
1836,1837,sign up for ～,(署名して)～に参加する、(受講など)の届けを出す,0,0
1837,1838,single out ～,～を(特に)選び出す,0,0
1838,1839,sink in,十分に理解される、分かってもらう,0,0
1839,1840,sit back,何もしないで[手をこまねいて]いる、くつろぐ、(いすに)深く座る,0,0
1840,1841,sit by,(悪い事態を)黙って見ている、傍観する,0,0
1841,1842,sit in,参加する、見学[参観]する、代理を務める,0,0
1842,1843,skim over ～,～をざっと見る、～表面的に扱う,0,0
1843,1844,slip by,(時・機会が)いつの間にか過ぎる,0,0
1844,1845,smooth over ～,(話し合いをして)(問題・困難など)を処理しやすくする,0,0
1845,1846,speak for ～,～を代表して意見を述べる、～を代弁する、～への支持を表明する,0,0
1846,1847,split up (～),別れる、分裂する、～を分裂させる,0,0
1847,1848,spring from ～,～から生じる、(人が)～の出である,0,0
1848,1849,spring up,急に生まれる、急成長する,0,0
1849,1850,stand down (as ～),(公職など)を辞任する,0,0
1850,1851,stand for ～,～の略である、～を意味する、～を支持する,0,0
1851,1852,stand up to ～,～に抵抗する、～に立ち向かう、～に耐える,0,0
1852,1853,stay off ～,(健康のため)～を控える、～に近づかない,0,0
1853,1854,step down [aside],辞任する,0,0
1854,1855,stick around,そこらで待つ、帰らずにいる,0,0
1855,1856,stick to [by] ～,(主義など)を堅持する、～をやり続ける,0,0
1856,1857,stick up for ～,～をあくまでも擁護する、～を支持する,0,0
1857,1858,stick with ～,～を最後までやり抜く、～を続けてする,0,0
1858,1859,stir in ～,～を入れてかき混ぜる,0,0
1859,1860,stir up ～,(騒ぎなど)を引き起こす、(想像力・記憶など)をかき立てる,0,0
1860,1861,sum up ～,～を要約する,0,0
1861,1862,take in ～,～を摂取する、(光景など)を観察する、～をだます、～を理解する,0,0
1862,1863,tale on ～,(特にきつい仕事・責任)を引き受ける,0,0
1863,1864,take over ～,～を引き継ぐ、～を買収する、～を占領する,0,0
1864,1865,take up ～,～を趣味[職業・学問]として始める、(問題など)を取り上げる,0,0
1865,1866,talk down to A,Aを見下した調子で話す,0,0
1866,1867,talk A into doing ～,Aを説得して～させる,0,0
1867,1868,talk up ～,(人・もの)を実際以上に興味深いもののように話す,0,0
1868,1869,tear down ～,～を取り壊す、～を解体する、～を殴り倒す,0,0
1869,1870,tell on ～,(特に子供が)～のことを告げ口する、～にこたえる,0,0
1870,1871,the other way around,(方角・事情などが)逆に[で],0,0
1871,1872,throw off ～,(衣服など)をさっと脱ぐ[脱ぎ捨てる]、～を払いのける,0,0
1872,1873,throw up (～),嘔吐する、(食べ物)を吐く,0,0
1873,1874,tidy up ～,(部屋・家・机など)を片付ける、～を整理する,0,0
1874,1875,tie up ～,忙しくて身動きできない、～を固く縛る,0,0
1875,1876,tip over (～),ひっくり返る、倒れる、～をひっくり返す,0,0
1876,1877,touch up ～,(絵・文章・化粧など)を手直しする、～を修正する,0,0
1877,1878,track down ～,～を追跡して捕らえる、～を追い詰める,0,0
1878,1879,trip up (A),Aをつまずかせる、つまずく、しくじる,0,0
1879,1880,try out ～,～を試してみる、～の効果を試す,0,0
1880,1881,tune in (to ～),(局・番組などに)テレビ[ラジオ]のチャンネルを合わせる,0,0
1881,1882,tune up (～),(楽器)を調律する、(エンジン・機械など)を整備する、調律する,0,0
1882,1883,turn around (～),(商売・経済など)を好転させる、～の向きを変える、好転する,0,0
1883,1884,turn away ～,～を追い払う、(客など)の入場を断る、～を背ける,0,0
1884,1885,turn in (～),～を提出する、寝る,0,0
1885,1886,turn out,であることがわかる、集まる,0,0
1886,1887,turn to ～,～に頼る、(犯罪・悪習など)に走る、～に取りかかる,0,0
1887,1888,walk off [away] with ～,～を盗む、(賞など)をあっさり手に入れる,0,0
1888,1889,wander off,はぐれる、(道路・場所から)外れる、(主題から)脱線する,0,0
1889,1890,want for ～,～を欠いている,0,0
1890,1891,wash away ～,～を洗い流す、(記憶・感情など)を洗い去る,0,0
1891,1892,wash down ～,(食べ物など)を流し込む、～を洗い流す,0,0
1892,1893,watch over ～,～の世話をする、～を見守る、～を監視する,0,0
1893,1894,wear off,(薬効・印象・痛みなどが)しだいに弱まる、すり減ってなくなる,0,0
1894,1895,wear out ～,～を疲れ果てさせる,0,0
1895,1896,weigh on ～,～に重くのしかかる、～を圧迫する、～を苦しめる,0,0
1896,1897,win over ～,～を説得する,0,0
1897,1898,wipe out ～,～を消滅[絶滅]させる、～を撲滅する,0,0
1898,1899,work out ～,(計画・対策など)を練る、(問題)を解決する、～を計算する,0,0
1899,1900,wrap up ～,(仕事・交渉など)を滞りなく終える,0,0
